catalog,glong,glat,size,comments,assoc_flag,assoc,Name,Alias,Simbad_comments,VGPS Exclude,MAGPIS Exclude,Parallax,magpis,nvss_match,Cornish,Yusef 20cm GC,Lang Radio,Lang Paschen,THOR
no_radio,42.3644,0.325827,22.0805,,0,,,,,0,0,,0,0,0,0,0,0,0
known,42.3902,-0.380753,225.806,,0,,G042.400-00.380,,,0,1,,0,0,0,0,0,0,0
no_radio,42.3967,-0.34917,44.7847,,0,,,,,0,0,,0,0,0,0,0,0,0
known,42.4343,-0.274682,175.361,,0,,G042.430-00.260; G042.431-00.264,,,0,0,,0,0,0,0,0,0,0
no_radio,42.474,-0.795991,26.0717,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,42.5338,-0.558498,89.1093,,0,,,,,0,0,,0,0,0,0,0,0,0
known,42.5627,-0.106874,388.146,,0,,G042.568-00.143,,,0,1,,0,0,0,0,0,0,0
no_radio,42.6425,-0.204761,54.1895,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,42.7641,-0.0456879,28.3023,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,42.8021,-1.1099,68.1151,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,42.834,-0.156509,108.441,1.5? - very faint - fainterthan measurement will show -this is N84,0,,TB059,,,0,0,,0,0,0,0,0,0,0
observe,42.8344,-0.14422,40.4225,,0,,FQ448,,,0,0,,1,0,0,0,0,0,0
no_radio,42.8376,0.255097,122.737,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.04,-0.444372,54.4097,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.0733,-0.01999,47.8984,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.078,0.00221278,27.6964,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.0894,-0.0121994,34.2949,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.0946,-0.0403111,31.9434,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.0976,-0.0519769,13.5474,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.1004,-0.502354,60,,0,,TB060,,,0,1,,0,0,0,0,0,0,0
known,43.1102,0.0167008,47.8984,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,0,0,0,0,0,0,0
known,43.1151,-0.0487781,79.1392,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,1,,0,0,0,0,0,0,0
known,43.1465,0.0136188,13.6785,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1492,0.0287009,35.1797,,0,,G043.170+00.000; G043.169+00.002; G043.170+00.002,W49,,1,0,W49N,1,0,0,0,0,0,0
known,43.1516,0.0114018,10.19,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1541,-0.0386552,35.1797,,0,,G043.170+00.000; G043.169+00.002; G043.170+00.002,W49,,1,0,W49N,1,0,0,0,0,0,0
known,43.15462,0.006803642,21.006836,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,0,0,0,0,0,0,0
known,43.1548,0.0187771,17.2788,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
no_radio,43.1597,-0.507507,62.5519,,1,G043.180-00.520; G043.182-00.520,,,,0,0,,0,0,0,0,0,0,0
known,43.1623,-0.0704164,41.3046,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,0,0,0,0,0,0,0
known,43.1623,0.00599413,13.6866,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1656,-0.0300512,35.1797,,0,,G043.170+00.000; G043.169+00.002; G043.170+00.002,W49,,1,0,W49N,1,0,0,0,0,0,0
known,43.1675,-0.00408717,8.44899,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1686,0.0197665,13.5144,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1708,-0.00301056,204.681,,0,,G043.170+00.000; G043.169+00.002; G043.170+00.002,W49,,1,0,W49N,0,0,0,0,0,0,0
known,43.1735,0.0150921,8.08252,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1758,-0.518487,41.6404,,0,,G043.180-00.520; G043.182-00.520,,,1,0,,0,0,0,0,0,0,0
known,43.1758,0.0252925,13.4508,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1761,-0.021792,11.7424,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1797,0.0209946,11.1584,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.182007,-0.036862825,18.166241,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,0,0,0,0,0,0,0
known,43.1831,-0.0263637,35.1797,,0,,G043.170+00.000; G043.169+00.002; G043.170+00.002,W49,,1,0,W49N,1,0,0,0,0,0,0
known,43.1838,0.0182878,11.8383,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,1,0,,1,0,0,0,0,0,0
known,43.1859,-0.52463,60.6852,,0,,G043.180-00.520; G043.182-00.520,,,1,0,,0,0,0,0,0,0,0
known,43.1881,-0.066465,79.1392,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.218,0.106982,60,1? awesome!; N87,0,,TB061,,,0,0,,0,0,0,0,0,0,0
known,43.2376,-0.0439789,60,,0,,G043.240-00.050,,,0,0,,0,0,0,0,0,0,0
known,43.2401,0.131495,42.5,,0,,LA127,,,0,1,,0,0,0,0,0,0,0
no_radio,43.2776,-0.447673,134.243,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.2776,-0.0570569,108.776,,1,G043.170+00.000; G043.169+00.002; G043.170+00.002,,,,0,1,,0,0,0,0,0,0,0
observe,43.3058,-0.210739,60.0001,HII/YSO added,0,,FQ449,,,0,0,,1,0,0,0,0,0,0
no_radio,43.3064,-0.0894203,41.8797,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.3488,-0.663302,52.7123,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.4324,0.516861,74.3253,,0,,LA126,,,0,0,,0,0,0,0,0,0,0
no_radio,43.444,0.113444,54.6172,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.5165,0.0185166,9.93835,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.5232,-0.647674,88.5703,,0,,LA141,,,0,1,,0,0,0,0,0,0,0
no_radio,43.5245,0.0117242,30.6805,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.5303,0.0214333,10.5731,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.5373,0.0185166,18.2798,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,43.5717,0.112012,102.641,?,0,,FQ450,,,0,0,,0,0,0,0,0,0,0
no_radio,43.5853,0.509966,35.1924,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.5985,0.855236,66.6243,,0,,DB204,,,0,1,,0,0,0,0,0,0,0
observe,43.6174,0.0593281,213.27,?,0,,FQ451,,,0,0,,0,0,0,0,0,0,0
no_radio,43.6555,4.09356,33.222,,0,,,,,1,1,,0,0,0,0,0,0,0
known,43.7304,0.114593,128.377,,0,,TB063,,,0,1,,0,0,0,0,0,0,0
no_radio,43.7605,0.5131,58.4126,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.7741,0.0575817,151.001,,0,,LA133,,,0,0,,0,0,0,0,0,0,0
known,43.7928,-0.121344,120.206,,0,,G043.790-00.120; G043.790-00.130,,,1,0,OH 43.8-0.1,0,0,0,0,0,0,0
observe,43.7937,0.138354,34.737,,0,,FQ452,,,0,0,,1,0,0,0,0,0,0
known,43.7945,-0.128511,35,,0,,G043.790-00.120; G043.790-00.130,,,1,0,OH 43.8-0.1,1,0,0,0,0,0,0
known,43.818,0.39507,108.259,,0,,LA128,,,0,0,,0,0,0,0,0,0,0
known,43.8467,0.384465,108.334,,1,LA128,,,,1,1,,0,0,0,0,0,0,0
observe,43.855786,2.9109239,57.054846,strange IR/radio ratio; prob pn or something,0,,DB034,,nada,1,1,,0,0,0,0,0,0,0
known,43.8876,-0.799256,52.8192,,1,G043.890-00.780; G043.890-00.790,,,,1,1,,0,0,0,0,0,0,0
known,43.89,-0.78,60,,0,,G043.890-00.780; G043.890-00.790,,,1,0,G043.89-00.78,0,0,0,0,0,0,0
no_radio,43.8946,-0.4329,34.1399,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.8947,0.197637,168.831,,0,,LA354,,,1,1,,0,0,0,0,0,0,0
no_radio,43.9047,-0.205067,35.2979,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,43.9325,-0.336876,31.1195,,0,,,,,0,0,,0,0,0,0,0,0,0
known,43.9357,-0.831129,212.883,,1,G043.890-00.780; G043.890-00.790,,,,0,1,,0,0,0,0,0,0,0
observe,43.9684,0.993217,50.8416,near RMS source,0,,DB035,,,0,1,,0,0,0,0,0,0,0
observe,43.9693,-0.276977,80.073,faint,0,,FQ010,,,0,0,,0,0,0,0,0,0,0
observe,43.979,-0.101171,36.5157,,0,,FQ453,,,0,0,,1,0,0,0,0,0,0
no_radio,43.9952,-0.0101022,43.9023,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,43.9995,0.978668,139.118,RMS sourcel; -20 km/s,0,,DB036,,,1,1,,0,0,0,0,0,0,0
no_radio,44.0073,-0.0153706,27.0947,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.0336,-0.172671,56.5982,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.0355,-0.124314,207.144,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.0419,-0.134098,54.1895,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.043,0.489933,41.5776,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,44.0949,-0.01443,109.805,unique?,0,,FQ012,,,0,1,,0,0,0,0,0,0,0
no_radio,44.1029,3.70687,56.6074,,0,,,,,1,1,,0,0,0,0,0,0,0
no_radio,44.1129,0.43,41.9173,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.1287,2.56493,150.907,awesome but radio faint if present,0,,DB037,,,1,1,,0,0,0,0,0,0,0
known,44.2249,0.0853236,319.446,,0,,G044.264+00.100,,,0,0,,0,0,0,0,0,0,0
observe,44.2439,-0.128859,60.0001,3.5 great!,0,,TB064; LA338,,,0,0,,0,0,0,0,0,0,0
no_radio,44.2571,0.0956693,50.7474,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.2803,-0.525673,52.9219,,0,,LA339,,,0,0,,0,0,0,0,0,0,0
no_radio,44.2938,-0.156677,27.0947,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,44.3103,0.0409189,60,GOOD!!!  IR point source,0,,TB065,,,0,0,,0,0,0,0,0,0,0
known,44.3316,-0.836935,170.693,,0,,LA147,,,0,1,,0,0,0,0,0,0,0
observe,44.3464,0.441389,38.9542,1.5 - not bad butthink of position,0,,TB067,,,0,0,,0,0,0,0,0,0,0
observe,44.357883,2.8467047,44.444436,weird; coincidence?; prob pn or something,0,,DB038,,nada,1,1,,0,0,0,0,0,0,0
observe,44.3639,0.444676,48.798,faint,0,,FQ454,,,0,0,,0,0,0,0,0,0,0
observe,44.3752,-0.0756675,254.069,weird,0,,LA341,,,0,1,,0,0,0,0,0,0,0
observe,44.3786,0.457847,46.3036,faint,0,,FQ455,,,0,0,,0,0,0,0,0,0,0
known,44.379,-0.326935,302.105,,0,,LA142,,,0,1,,0,0,0,0,0,0,0
known,44.4185,0.535575,84.6887,,0,,LA131,,,0,0,,0,0,0,0,0,0,0
no_radio,44.4222,4.25086,53.7367,weird,0,,DB039,,nada,1,1,,0,0,0,0,0,0,0
known,44.4235,0.5377,25,,1,LA131,,,,1,0,,0,0,0,0,0,0,0
known,44.501,0.332177,50.6466,,0,,LA2008,,,0,0,,0,0,0,0,0,0,0
known,44.5039,0.349844,32.5501,,1,LA2008,,,,1,0,,0,0,0,0,0,0,0
known,44.5161,0.359816,51.5966,,1,LA135,,,,0,1,,0,0,0,0,0,0,0
known,44.5212,0.385209,42.5,,0,,LA135,,,0,0,,0,0,0,0,0,0,0
known,44.5528,-0.238967,227.624,,0,,LA342,,,0,1,,0,0,0,0,0,0,0
no_radio,44.5793,-0.200235,29.8042,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.5857,0.362827,56.6774,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.5976,-0.971872,64.924,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,44.6448,0.369036,76.286,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.6625,-0.157016,29.8042,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.6677,0.122926,75.9094,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.6873,-0.129696,29.8042,,0,,,,,0,0,,0,0,0,0,0,0,0
known,44.689,-0.578795,127.009,,0,,LA255,,,0,1,,0,0,0,0,0,0,0
no_radio,44.7042,0.0480386,93.0121,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.7162,-0.597661,39.799,,0,,,,,0,0,,0,0,0,0,0,0,0
known,44.7751,-0.548418,60.0001,N93,1,G044.786-00.490,TB071,,,1,1,,0,0,0,0,0,0,0
no_radio,44.7845,-0.123802,60,Absolutely no VGPS,0,,TB072,,,0,0,,0,0,0,0,0,0,0
no_radio,44.8058,0.098465,38.5732,,0,,,,,0,0,,0,0,0,0,0,0,0
known,44.8117,-0.491656,274.805,,0,,G044.786-00.490,,,0,1,,0,0,0,0,0,0,0
observe,44.8235,0.108626,65.2644,v faint,0,,FQ456,,,0,0,,0,0,0,0,0,0,0
known,44.9042,-0.732037,131.188,,0,,LA151,,,0,1,,0,0,0,0,0,0,0
observe,44.93,0.2232,44.2879,! weird match,0,,FQ457,,,0,0,,0,1,0,0,0,0,0
no_radio,44.9587,-0.529776,29.8042,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,44.9797,-0.5664,37.4183,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.0025,-0.610401,350.306,maybe not distinct,0,,LA257; G044.981-00.646,,,0,1,,0,0,0,0,0,0,0
no_radio,45.0192,1.4347,92.4428,,0,,DB040,,nada,0,1,,0,0,0,0,0,0,0
no_radio,45.0616,0.451513,35.0981,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.067398,0.14074594,23.550493,,0,,G045.070+00.130,,,1,0,G045.07+00.13,1,0,0,0,0,0,0
known,45.070294,0.13230678,60.958663,,0,,G045.070+00.130,,,1,0,G045.07+00.13,1,0,0,0,0,0,0
no_radio,45.0877,-0.495004,59.6084,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.118639,0.14431769,18.281988,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
no_radio,45.1199,-0.118437,34.2502,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.121924,0.13302435,100.51467,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
known,45.128919,0.13100097,9.8425662,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
known,45.131523,0.12782039,7.1373072,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
known,45.132586,0.14643326,36.042656,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
known,45.133454,0.13297726,8.9245821,,0,,G045.120+00.130; G045.125+00.136,,,1,0,,1,0,0,0,0,0,0
no_radio,45.1367,-0.751238,29.8042,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.1459,0.355933,44.3076,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.1611,2.33065,141.078,,0,,DB041,,nada,0,1,,0,0,0,0,0,0,0
no_radio,45.162,-0.816227,29.8042,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,45.1912,-0.485483,333.012,faint if present,0,,FQ458,,,0,0,,0,0,0,0,0,0,0
known,45.195,-0.439,77.4884,,0,,LA148,,,0,0,,0,0,0,0,0,0,0
known,45.197,0.740258,80.4921,,0,,LA134,,,0,0,,0,0,0,0,0,0,0
known,45.391,-0.724344,191.483,,0,,LA154,,,0,0,,0,0,0,0,0,0,0
no_radio,45.4064,-0.51239,80.0293,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.4156,-0.105686,54.1895,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.4305,0.09881,29.7668,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.453,0.0445711,244.846,,0,,G045.450+00.060; G045.451+00.060; G045.454+00.059,K47,,0,0,G045.45+00.05,0,0,0,0,0,0,0
known,45.4632,0.0283425,35,,1,G045.450+00.060; G045.451+00.060; G045.454+00.059,,,,1,0,,1,0,0,0,0,0,0
known,45.466,0.0454259,35,,1,G045.450+00.060; G045.451+00.060; G045.454+00.059,,,,1,0,,1,0,0,0,0,0,0
known,45.4675,0.135517,10.918,,1,G045.475+00.130; G045.470+00.050; G045.480+00.130,,,,1,0,,1,0,0,0,0,0,0
known,45.47,0.133934,10.918,,1,G045.475+00.130; G045.470+00.050; G045.480+00.130,,,,1,0,,1,0,0,0,0,0,0
known,45.471762,0.075807632,36.754123,,1,G045.450+00.060; G045.451+00.060; G045.454+00.059,,,,1,1,,0,0,0,0,0,0,0
known,45.475,0.13,144.107,,0,,G045.475+00.130; G045.470+00.050; G045.480+00.130,K47,,0,0,,0,0,0,0,0,0,0
known,45.4847,0.143934,18.2474,,1,G045.475+00.130; G045.470+00.050; G045.480+00.130,,,,1,0,,1,0,0,0,0,0,0
observe,45.503,0.495928,111.407,snr?,0,,LA259; FQ013,,,0,1,,0,0,0,0,0,0,0
no_radio,45.5374,-0.39846,54.1895,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.54,-0.42,39.0324,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.542,-0.006,42.5,,0,,LA145,,,0,0,,0,0,0,0,0,0,0
no_radio,45.5441,-0.0347946,30.0799,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.56,-0.42,45.1266,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.5714,-0.119538,48.6688,mwp,1,LA145,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.5752,-0.0234772,105.473,mwp,1,LA145,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.58,-0.56,38.1838,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.61,-0.0714752,44.3603,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.6344,-0.0155248,106.162,real???,0,,LA260,,,0,1,,0,0,0,0,0,0,0
no_radio,45.676,-0.00709167,54.1895,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.6895,-0.2346,240,,0,,TB076,,,0,1,,0,0,0,0,0,0,0
observe,45.7394,-0.291647,62.9194,,0,,,,,0,1,,0,0,0,0,0,0,0
known,45.7732,-0.377198,85.4071,,0,,TB077,,,1,1,,0,0,0,0,0,0,0
no_radio,45.8028,-0.160629,73.0081,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.8064,-0.352896,43.3224,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,45.8167,-0.330801,21.0472,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.825,-0.290092,71.8593,,0,,G045.820-00.290; G045.824-00.290,,,0,0,,0,0,0,0,0,0,0
no_radio,45.8337,-0.364592,91.745,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.8388,-0.295499,168.293,,0,,G045.820-00.290; G045.824-00.290,,,1,1,,0,0,0,0,0,0,0
observe,45.8828,-0.0872469,286.925,diffuse,0,,FQ459,,,0,1,,0,0,0,0,0,0,0
no_radio,45.9094,0.483595,53.4683,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
observe,45.9158,0.180595,60,something very faint in magpis,0,,TB078,,,0,0,,1,0,0,0,0,0,0
no_radio,45.9237,0.0441988,21.9389,,0,,,,,0,0,,0,0,0,0,0,0,0
known,45.9334,-0.402258,60,,0,,G045.930-00.400,,,0,0,,0,0,0,0,0,0,0
no_radio,45.936,3.2508,138.805,,0,,DB043,,nada,1,1,,0,0,0,0,0,0,0
observe,45.9647,-0.38416,87.5657,faint if anything,0,,FQ460,,,0,0,,0,0,0,0,0,0,0
no_radio,45.9925,-0.510602,61.8332,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,46.0306,-0.384645,60,,0,,TB080,,,0,0,,1,0,0,0,0,0,0
observe,46.0335,-0.0962617,183.813,?,0,,FQ014,,,0,1,,0,0,0,0,0,0,0
known,46.0695,0.216491,66.7691,2 - not bad but position may be off,0,,LA265;TB081,,,0,1,,0,0,0,0,0,0,0
observe,46.0819,0.24867,25.366,,0,,LA345 ,,,0,0,,0,0,0,0,0,0,0
known,46.0881,0.25467,25.366,,0,,LA345; TB082,,,0,0,,0,0,0,0,0,0,0
no_radio,46.0956,0.422285,59.4573,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.101,0.268866,25.0343,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1099,0.286199,26.5665,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1141,0.397072,27.0947,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1627,-0.103135,18.4435,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1671,-0.0996345,11.0027,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,46.1708,-0.103323,20.0818,,0,,FQ461,,,0,0,,1,0,0,0,0,0,0
no_radio,46.1717,-0.0973012,11.914,,0,,,,,0,0,,0,0,0,0,0,0,0
known,46.1739,0.533346,60.0001,,0,,TB084,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1781,-0.108481,14.9021,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.1787,1.23621,61.591,,0,,DB045,,nada,0,1,,0,0,0,0,0,0,0
known,46.2034,0.532174,42.4289,,0,,LA267;TB085,,,0,1,,0,0,0,0,0,0,0
known,46.2134,0.54798,37.6628,,0,,TB086,,,1,0,,0,0,0,0,0,0,0
observe,46.2534,-0.584548,355.79,'? - no way!Don''t observe!maybe a later survey',0,,TB087,,,0,0,,0,0,0,0,0,0,0
no_radio,46.29443,1.6659369,87.04487,,0,,DB046,,nada,0,1,,0,0,0,0,0,0,0
no_radio,46.296,-0.289974,60.0001,'unresolved but doesn''t look like pn',0,,TB088,,,0,0,,0,0,0,0,0,0,0
no_radio,46.3258,-0.789772,62.2413,,0,,LA349,,,0,0,,0,0,0,0,0,0,0
no_radio,46.3679,0.801997,17.4372,,0,,DB207,,,0,1,,0,0,0,0,0,0,0
no_radio,46.3737,0.787819,52.0149,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.3751,0.896584,24.3135,,0,,DB205,,,0,1,,0,0,0,0,0,0,0
observe,46.3925,0.861606,171.419,diffuse,0,,FQ462,,,0,1,,0,0,0,0,0,0,0
no_radio,46.3988,0.751185,37.1207,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.4717,-0.010375,46.9181,?,0,,,,,0,0,,0,0,0,0,0,0,0
known,46.495,-0.240377,298.216,,0,,G046.495-00.247; G046.499-00.251,,,0,0,,0,0,0,0,0,0,0
no_radio,46.5362,-0.253627,42.6093,,1,G046.495-00.247; G046.499-00.251,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.5864,-0.583567,48,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.7414,-0.001443,33.4596,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.7613,0.405062,36.873,mwp,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,46.7921,-0.263711,136.503,snr in front,0,,,,,0,0,,0,0,0,0,0,0,0
known,46.7924,0.284974,738.252,,1,LA150,,,,0,1,,0,0,0,0,0,0,0
no_radio,46.7999,-0.126073,44.2123,,0,,,,,0,0,,0,0,0,0,0,0,0
observe,46.8406,-0.0403864,113.982,v. faint if anything,0,,FQ463,,,0,0,,0,0,0,0,0,0,0
no_radio,46.9009,0.361272,27.7211,,0,,,,,0,0,,0,0,0,0,0,0,0
known,46.948,0.371103,65.9618,,0,,LA150,,,0,0,,0,0,0,0,0,0,0
known,46.9659,0.315437,244.242,but do anyway. diffuse !,1,LA150,G46.97,,,1,1,,0,0,0,0,0,0,0
known,47.0284,0.21627,122.489,,0,,LA153,,,0,0,,0,0,0,0,0,0,0
observe,47.0463,-0.399279,286.408,faint,0,,FQ464,,,0,0,,0,0,0,0,0,0,0
known,47.0945,0.49225,60.0001,,0,,TB093a,,,1,0,,0,0,0,0,0,0,0
no_radio,47.0988,0.273233,24.5633,,0,,,,,0,0,,0,0,0,0,0,0,0
known,47.1,0.47975,60.0001,,0,,TB093b,,,1,0,,0,0,0,0,0,0,0
observe,47.1814,0.320043,154.045,diffuse!; nice,0,,TB094,,,0,0,,0,0,0,0,0,0,0
no_radio,47.2719,0.35049,50.0552,chance coincidence?,0,,LA352,,,0,0,,0,0,0,0,0,0,0
observe,47.2941,0.270902,152.394,v faint,0,,FQ465,,,0,0,,0,0,0,0,0,0,0
observe,47.4586,0.225368,132.619,?,0,,FQ466,,,0,0,,0,0,0,0,0,0,0
observe,47.5803,-0.0747439,76.545,v.v. Faint  if present,0,,FQ467,,,0,0,,0,0,0,0,0,0,0
no_radio,47.6368,0.0746627,59.6084,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,47.76514,1.4244178,62.87005,nice,0,,DB047,,nada,0,1,,0,0,0,0,0,0,0
no_radio,47.8167,0.500126,53.027,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,47.8673,-0.853583,58.6829,mwp,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,47.8742,0.312504,21.5934,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,47.88,0.302983,21.639,,0,,,,,0,0,,0,0,0,0,0,0,0
no_radio,48.3729,0.255379,29.8042,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,48.3753,0.376045,104.555,,0,,,,,0,1,,0,0,0,0,0,0,0
no_radio,48.3957,0.288188,32.5403,mwp,0,,,,,0,1,,0,0,0,0,0,0,0
known,48.4177,0.117586,60.6113,,0,,LA155,,,0,1,,0,0,0,0,0,0,0
known,48.4564,0.123744,126.923,,1,LA155,FQ015,,,0,1,,0,0,0,0,0,0,0
no_radio,48.5112,0.232612,127.794,,0,,,,,0,1,,0,0,0,0,0,0,0
observe,48.5426,0.464657,342.091,bright! diffuse,0,,LA353,,,0,1,,0,0,0,0,0,0,0
known,48.5477,-0.00472556,94.8609,,0,,LA156,,,0,1,,0,0,0,0,0,0,0
known,48.5848,-0.014368,65.2424,,1,G048.596+00.042; G048.610+00.020,,,,0,1,,0,0,0,0,0,0,0
observe,48.589,1.1255,59.6084,,0,,DB048,,bronfman nd,0,1,,0,0,0,0,0,0,1
